country,year,gdp per capita (current us$),"inflation, consumer prices (annual %)",poverty headcount ratio at $6.85 a day (2017 ppp) (% of population),"literacy rate, adult total (% of people ages 15 and above)","school enrollment, secondary (% gross)",individuals using the internet (% of population),mobile cellular subscriptions (per 100 people),electric power consumption (kwh per capita),rural population (% of total population),population growth (annual %),renewable energy consumption (% of total final energy consumption),total greenhouse gas emissions excluding lulucf per capita (t co2e/capita)
16102,2021,1159.85656738281,3.69091958802199,92.3,78.0,27.9080696105957,19.0,84.99103625,120.92869930568,64.046,3.00113934816488,78.3,1.38587981883678
16362,2022,1207.85302734375,4.35027204269101,92.3,82.0199966430664,27.9080696105957,22.1,91.89984822,123.470486172843,63.318,2.95046658393064,78.3,1.35345905348576
16622,2023,1224.48962402344,3.79923291384916,92.3,82.0199966430664,27.9080696105957,29.1,91.89984822,123.470486172843,62.591,2.90250073555304,78.3,1.34822317091371
16882,2024,1224.48962402344,3.05694676312373,92.3,82.0199966430664,27.9080696105957,29.1,91.89984822,123.470486172843,62.591,2.90250073555304,78.3,1.34822317091371
13763,2012,795.222867553127,12.6790377224659,89.5,70.0,25.3786694210768,4.8,47.72341556,59.4686184799227,79.576,2.90422608403173,93.4,1.11283491796913
14023,2013,818.285427416713,4.90520875694557,89.5,70.0,26.9984599576645,5.1,51.22432461,61.7199368300267,79.042,2.86955163863091,93.1,1.11052871941007
14283,2014,896.054795546394,3.07570668958641,89.5,70.0,26.9398247527758,5.4,56.04810199,64.760683994816,78.496,2.95144499872136,92.4,1.1254291356971
14543,2015,862.934610355811,5.58968606251725,89.5,70.0,26.9398247527758,5.8,53.95330716,74.5774623231943,77.94,3.07329293941893,91.7,1.14531958081231
14803,2016,752.696571725656,5.70637504616212,90.0,69.101318359375,26.3273289386407,5.9,58.94061569,75.9552683007092,77.376,3.32192491389275,91.4,1.15632424131332
15063,2017,765.218332297361,5.20971705914209,90.0,69.101318359375,24.0003346678213,5.9,62.17465834,69.3175972514689,76.804,3.49059590870242,91.3,1.12887378343261
15323,2018,792.16570022814,2.61601190952274,90.0,69.101318359375,24.0003346678213,5.9,58.94688705,75.2300609604076,76.226,3.39741097582772,90.5,1.13764356112596
15583,2019,822.057058189153,2.867588034469,91.1,69.101318359375,24.0003346678213,5.9,59.12932943,80.7448676834179,75.639,3.39132142318772,90.5,1.14358639818285
15843,2020,845.766463890124,3.31332289544502,91.1,69.101318359375,24.0003346678213,7.4,62.35610757,78.8849452164637,75.046,3.33341751069644,91.6,1.12921763409406
16103,2021,882.791717542504,2.20457204757414,91.1,69.101318359375,24.0003346678213,10.0,65.70386414,84.2500903379653,74.447,3.21773661761443,91.0,1.15564202249878
16363,2022,963.067314117178,7.1957888597581,91.1,80.5899963378906,24.0003346678213,11.1,69.986293,89.8701256209773,73.841,3.00759449042677,90.9,1.12191184784793
16623,2023,1002.30913917142,5.35094804280395,91.1,80.5899963378906,24.0003346678213,15.3,69.986293,89.8701256209773,73.229,2.80083228962433,90.9,1.09689125222701
16883,2024,1002.30913917142,3.3233806708656,91.1,80.5899963378906,24.0003346678213,15.3,69.986293,89.8701256209773,73.229,2.80083228962433,90.9,1.09689125222701
13764,2012,3951.34228515625,0.568727971803862,11.0,99.9743499755859,99.4775466918945,35.3,130.8590206,3591.96708179709,31.218,-0.211412120058561,2.9,9.23077435785838
14024,2013,4129.89697265625,-0.238948626045407,8.4,99.9743499755859,99.4303817749023,41.0,138.4411243,3550.4978995928,31.125,-0.180396113217713,3.5,9.06208910790849
14284,2014,3054.908203125,12.0718562874251,9.0,99.9743499755859,98.2963180541992,46.2,144.2788474,3366.56488091328,31.032,-0.335269423483557,3.5,7.96316831976069
14544,2015,2094.47387695313,48.6998646434424,15.0,99.9743499755859,90.5028991699219,48.9,142.0030379,3164.58073859117,30.939,-0.40865263025121,4.2,6.78421329164972
14804,2016,2158.46118164063,13.9127101997797,15.4,99.9743499755859,88.5457534790039,53.0,133.1689539,3160.98233213565,30.846,-0.36774838525265,5.5,6.96804416404892
15064,2017,2604.28759765625,14.4383227488749,10.8,99.9743499755859,86.7886962890625,58.9,131.3565115,2950.78525877728,30.754,-0.397112648136029,6.5,6.42549600657328
15324,2018,3059.0517578125,10.9518559353178,9.4,99.9743499755859,85.8331909179688,62.6,127.753861,3025.31091937259,30.648,-0.501151978990809,6.9,6.75087101751874
15584,2019,3619.86157226563,7.88671745611133,7.1,99.9743499755859,84.4568328857422,70.1,130.6294363,2973.07734792301,30.527,-0.557746010589576,7.4,6.60302902357157
15844,2020,3709.76928710938,2.73249209419427,7.1,99.9743499755859,84.4283294677734,75.0,129.3411657,2921.70902184587,30.392,-0.619037730087783,8.7,6.43581042745421
16104,2021,4775.94580078125,9.36313917695223,7.1,100.0,84.6516265869141,79.2,135.025689,3165.17617696616,30.243,-0.857231073467664,8.9,6.35559917866553
16364,2022,4199.6708984375,20.1836366617478,7.1,100.0,84.6516265869141,82.7,135.025689,2440.39004729156,30.081,-7.61932022603164,8.9,5.2736006729167
16624,2023,5069.703125,12.8490222828559,7.1,100.0,84.6516265869141,82.4,135.025689,2440.39004729156,29.905,-8.42300777431605,8.9,5.72691647137257
16884,2024,5069.703125,6.50198464669254,7.1,100.0,84.6516265869141,82.4,135.025689,2440.39004729156,29.905,-8.42300777431605,8.9,5.72691647137257
13245,2010,12641.0576849008,6.69870886978132,12.0,98.0,98.6642990112305,46.4,132.3477451,2773.17406842686,5.586,0.256129913246022,53.3,11.6971415484936
13505,2011,15132.2675725587,8.0928320630299,8.5,98.0,101.560180664062,51.4,141.5210804,2860.0843146243,5.38800000000001,0.248141512237734,49.7,12.047673081692
13765,2012,16259.5940814256,8.09776580573602,7.8,98.0,102.977226257324,54.5,148.1833852,2954.36740589812,5.261,0.257451630638359,47.9,12.1847717860611
14025,2013,18335.2594772322,8.57513504005397,7.4,98.0,104.664520263672,57.7,155.8020277,3040.35139060728,5.157,0.297452387025821,51.9,11.7867646817047
14285,2014,18322.4276767157,8.87735333229828,6.3,98.0,106.469367980957,61.5,162.0767046,3120.07088686644,5.05500000000001,0.328187100513488,56.7,11.7888148199792
14545,2015,17125.9016800298,8.66626987079328,6.0,99.0,108.043296813965,64.6,151.7998906,3242.26391968924,4.955,0.347483697847475,59.4,11.8745540773696
14805,2016,17009.7586944503,9.6394134763508,5.6,99.0,112.032577514648,66.4,149.8853759,3408.71125620435,4.85599999999999,0.333941294134426,60.3,11.8999799661644
15065,2017,19184.6626659717,6.2180938256186,4.6,99.0,116.472846984863,70.3,148.9559056,3308.01389902958,4.76000000000001,0.270549143036717,60.8,11.6113088095459
15325,2018,19249.9401532664,7.60653360377047,4.9,99.0,117.769058227539,80.7,130.1172556,3500.62777394482,4.666,0.179744266709225,60.8,11.4895593916573
15585,2019,18315.7352857194,7.88198870879619,5.1,99.0,119.848533630371,83.4,132.0241348,3464.31744203913,4.574,0.0786838170441181,59.3,11.6341487681348
15845,2020,15789.6857422214,9.75640636078194,7.2,99.0,116.991828918457,85.5,132.7256301,3479.58556832544,4.485,0.0518527053450753,61.2,11.4494752524884
16105,2021,17888.211510172,7.74791402314762,6.7,99.0,120.236488342285,87.6,136.9212202,3524.60259163687,4.39700000000001,-0.0668956092956434,57.8,12.5331535507309
16365,2022,20691.9738991763,9.10437983075437,6.4,99.0,121.13793182373,89.9,138.526391,3589.8886229166,4.312,-0.170369337727093,57.8,12.430840897422
16625,2023,22797.8111731861,5.86910359896119,6.4,99.0,121.13793182373,89.9,138.526391,3589.8886229166,4.229,-0.0835522251458198,57.8,12.2884016055106
16885,2024,22797.8111731861,4.84914366613156,6.4,99.0,121.13793182373,89.9,138.526391,3589.8886229166,4.229,-0.0835522251458198,57.8,12.2884016055106
16367,2022,2578.66689394219,11.4466436998836,17.3,100.0,86.9214392685034,83.9,103.0681174,2094.05232640759,49.534,2.00999064709715,1.0,6.19077760053213
16627,2023,2849.51461071911,9.95659071258018,17.3,100.0,86.5340747437302,89.0,103.0681174,2094.05232640759,49.468,2.02114614047908,1.0,6.01732168411991
16887,2024,2849.51461071911,9.62825465956682,17.3,100.0,86.5340747437302,89.0,103.0681174,2094.05232640759,49.468,2.02114614047908,1.0,6.01732168411991
15592,2019,3440.90025375434,2.7958236745225,22.2,96.0,93.1537784411482,68.7,142.2374996,2290.2681069016,63.372,0.968366698803348,20.4,5.007709075749
15852,2020,3534.03953482647,3.22093436652514,18.7,96.0,93.7899476841572,70.3,143.7522156,2303.70986644863,62.66,0.927434295850725,18.9,5.07158343098487
16112,2021,3704.1935590038,1.83471554810444,18.7,96.0,96.0667428497231,74.2,138.8654955,2403.54540306818,61.948,0.868883560805873,24.2,4.95832631610675
16372,2022,4116.38576094153,3.15650749963129,19.7,96.0,97.2494761123623,78.6,139.9496874,2624.40089303185,61.234,0.750756665157789,24.2,4.75147259014299
16632,2023,4282.08851724506,3.25289282667662,19.7,96.0,97.2494761123623,78.1,139.9496874,2624.40089303185,60.52,0.671429250652247,24.2,5.22294022237202
16892,2024,4282.08851724506,3.62109273885843,19.7,96.0,97.2494761123623,78.1,139.9496874,2624.40089303185,60.52,0.671429250652247,24.2,5.22294022237202
13257,2010,7973.47195771517,4.06749555950263,60.9,93.0,85.1267929077148,24.0,97.27155903,4444.78399274065,37.782,1.1829095702162,9.4,11.1278700993165
13517,2011,8646.05571071635,5.0008533879502,60.9,93.0,88.2877883911133,34.0,122.0365009,4480.89596030433,37.254,1.23631458705301,9.0,10.6212156363958
13777,2012,8076.97678479741,5.73797139141739,60.9,94.0,92.5222702026367,41.0,128.6931179,4288.91763384965,36.728,1.47479434391075,8.3,10.8403286142887
14037,2013,7331.65467384919,5.78016910069176,60.9,94.0,92.5222702026367,46.5,142.6770351,4207.92039823997,36.207,1.65265199501405,7.8,10.8890758027185
14297,2014,6856.73137092522,6.13282953059149,61.6,94.0,105.673553466797,49.0,144.8590927,4118.70972625192,35.688,1.66144540694123,7.6,10.9515851093945
14557,2015,6112.27382485974,4.51869094892506,61.6,94.0,110.168930053711,51.9,157.4892588,4023.19763663539,35.172,2.00988840160514,7.6,10.2830787861483
14817,2016,5651.20585165749,6.60290842394872,61.6,91.7372436523438,109.774078369141,54.0,146.0644426,3935.6578258883,34.659,0.940521897823675,7.8,10.186798356138
15077,2017,6618.33508255701,5.18618655524149,61.6,87.0,111.627403259277,56.2,156.2424453,3939.81715536776,34.15,0.653837462693277,7.9,10.3290696051136
15337,2018,6914.1780318076,4.50987264867388,61.6,87.0,108.520568847656,62.4,161.1938374,3906.31764444206,33.645,1.68236992028419,8.0,10.2036986640558
15597,2019,6533.71121032856,4.10285075461156,61.6,95.0,111.206802368164,69.7,166.9433215,3768.65196675465,33.144,1.64957495527878,8.7,10.1170044884124
15857,2020,5580.60383075189,3.23238831615113,61.6,95.0,110.017478942871,72.1,163.1909795,3477.81901111187,32.646,1.62216431400652,9.8,8.94465493356346
16117,2021,6843.39941886204,4.61874544887136,61.6,90.0,111.801963806152,75.0,168.9243909,3512.0627333448,32.153,1.54055743832642,9.7,8.9587167554518
16377,2022,6523.41097815853,7.03987272546482,61.6,90.0,108.304618835449,75.5,167.3958702,3357.92464091342,31.665,1.41397227960081,9.7,8.54505429041875
16637,2023,6022.5425418935,6.0752438457966,61.6,90.0,108.304618835449,75.7,167.3958702,3357.92464091342,31.181,1.32810094082844,9.7,8.25970271901152
16897,2024,6022.5425418935,4.36115246518962,61.6,90.0,108.304618835449,75.7,167.3958702,3357.92464091342,31.181,1.32810094082844,9.7,8.25970271901152
13779,2012,1238.60109002194,3.72532666110646,77.9,83.5827102661133,52.5131912231445,12.0,95.08948552,577.801801389749,67.166,1.62306467591426,77.0,2.25242831990159
14039,2013,1362.30066802685,1.63495041543822,77.9,83.5827102661133,51.8495788574219,15.5,100.5735343,599.266095268324,67.346,1.40792169753746,79.3,2.23562360780168
14299,2014,1372.21278071456,-0.19778481012661,77.9,88.6934204101562,51.8495788574219,16.4,85.15345214,582.726177328242,67.496,1.37169405347957,80.8,2.04985317820152
14559,2015,1386.42284717709,-2.43096842383404,77.9,88.6934204101562,51.8495788574219,22.7,90.12692886,552.537871866634,67.615,1.3399592762046,80.8,2.09773405996647
14819,2016,1407.41536437554,-1.54366960054161,77.9,88.6934204101562,51.8495788574219,23.1,89.11084044,511.77051640193,67.704,1.38820029316449,81.7,1.94561150617926
15079,2017,3448.08253696926,0.893962316050027,84.1,88.6934204101562,51.8495788574219,24.4,95.5325572,542.717959083427,67.763,1.44285382068925,82.0,1.88263519915163
15339,2018,2271.8533351306,10.6188658669575,84.1,88.6934204101562,51.8495788574219,25.0,85.76158782,641.659569633798,67.791,1.48741637841697,79.7,1.98926439088036
15599,2019,1684.02790388182,255.304990757856,85.0,93.2275466918945,51.8495788574219,26.6,85.94098918,520.778492142944,67.79,1.56353351552455,81.0,1.85768557211116
15859,2020,1730.41348946953,557.201817362051,85.0,93.2275466918945,51.8495788574219,29.3,84.1862743,464.806598720877,67.758,1.65935280874134,84.1,1.72414459355925
16119,2021,1724.38773104902,98.5461050920624,85.0,93.2275466918945,51.8495788574219,37.1,89.14601935,540.095371271256,67.697,1.72601114303872,82.4,1.82806964014532
16379,2022,2040.55245910726,104.705170628667,85.0,89.8499984741211,51.8495788574219,37.9,87.62450647,538.799541180266,67.605,1.7062092862652,82.4,1.85607667307899
16639,2023,2156.0340040333,104.705170628667,85.0,89.8499984741211,51.8495788574219,38.4,87.62450647,538.799541180266,67.483,1.67709591394986,82.4,1.89827047868216
16899,2024,2156.0340040333,104.705170628667,85.0,89.8499984741211,51.8495788574219,38.4,87.62450647,538.799541180266,67.483,1.67709591394986,82.4,1.89827047868216
